business_code,cust_number,name_customer,clear_date,business_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,business_code_enc,day_of_cleardate,month_of_cleardate,year_of_cleardate,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_due,month_of_due,year_of_due,day_of_createdate,month_of_createdate,year_of_createdate,cust_payment_terms_enc,name_customer_enc,Aging Bucket
U001,200792734,MDV/ systems,2019-09-04 11:03:28.020200509,2020.0,1930822548.0,2020-04-24 00:00:00.000000000,1970-01-01 00:00:00.020200509,1970-01-01 00:00:00.020200424,NAA8,42542.52,64,,,,24,24,24,1,1,1,1,1,1,20,1827,
U001,200744019,TARG systems,2019-09-30 09:44:32.020200524,2020.0,1930879450.0,2020-05-09 00:00:00.000000000,1970-01-01 00:00:00.020200524,1970-01-01 00:00:00.020200509,NAA8,6347.19,64,,,,9,9,9,1,1,1,1,1,1,20,2768,
U001,200769623,WAL-MAR trust,2019-07-31 19:35:28.020200315,2020.0,1930584500.0,2020-02-29 00:00:00.000000000,1970-01-01 00:00:00.020200315,1970-01-01 00:00:00.020200229,NAH4,50859.73,64,,,,29,29,29,1,1,1,1,1,1,32,2963,
U001,200744019,TARG associates,2019-09-16 17:06:08.020200421,2020.0,1930751008.0,2020-04-06 00:00:00.000000000,1970-01-01 00:00:00.020200421,1970-01-01 00:00:00.020200406,NAA8,15797.12,64,,,,6,6,6,1,1,1,1,1,1,20,2761,
CA02,140104423,METRO  corp,2019-11-19 14:02:40.020200415,2020.0,2960625667.0,2020-04-01 00:00:00.000000000,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200405,CA10,17003.482999999997,64,,,,1,1,1,1,1,1,1,1,1,5,1855,
U001,200769369,DI corporation,2019-09-23 00:55:28.020200415,2020.0,1930719227.0,2020-03-31 00:00:00.000000000,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200331,NAA8,3123.59,64,,,,31,31,31,1,1,1,1,1,1,20,755,
CA02,140106408,WAL-M ,2019-09-08 20:24:32.020200512,2020.0,2960631795.0,2020-05-02 00:00:00.000000000,1970-01-01 00:00:00.020200512,1970-01-01 00:00:00.020200502,CA10,3999.9959999999996,64,,,,2,2,2,1,1,1,1,1,1,5,2943,
U001,200762301,C&S WH systems,2019-08-19 14:24:00.020200324,2020.0,1930620915.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAC6,29712.08,64,,,,9,9,9,1,1,1,1,1,1,25,444,
U001,200769623,WAL-MAR corp,2019-07-25 05:47:44.020200502,2020.0,1930793759.0,2020-04-17 00:00:00.000000000,1970-01-01 00:00:00.020200502,1970-01-01 00:00:00.020200417,NAH4,13132.01,64,,,,17,17,17,1,1,1,1,1,1,32,2957,
U001,200712187,SPAR corporation,2019-09-22 03:37:36.020200519,2020.0,1930856526.0,2020-05-04 00:00:00.000000000,1970-01-01 00:00:00.020200519,1970-01-01 00:00:00.020200504,NAA8,11518.4,64,,,,4,4,4,1,1,1,1,1,1,20,2578,
U001,200803720,DEC associates,2019-08-18 10:12:16.020200324,2020.0,1930614102.0,2020-03-06 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200301,NAM4,132.36,64,,,,6,6,6,1,1,1,1,1,1,36,699,
U001,200769623,WAL-MAR associates,2019-07-23 20:48:00.020200419,2020.0,1930750668.0,2020-04-04 00:00:00.000000000,1970-01-01 00:00:00.020200419,1970-01-01 00:00:00.020200404,NAH4,35334.03,64,,,,4,4,4,1,1,1,1,1,1,32,2955,
U001,200779719,FOOD 4 corp,2019-08-31 16:44:48.020200515,2020.0,1930842839.0,2020-04-30 00:00:00.000000000,1970-01-01 00:00:00.020200515,1970-01-01 00:00:00.020200430,NAA8,32164.52,64,,,,30,30,30,1,1,1,1,1,1,20,961,
U001,200762301,C&S WH corp,2019-09-03 05:20:00.020200407,2020.0,1930682641.0,2020-03-23 00:00:00.000000000,1970-01-01 00:00:00.020200407,1970-01-01 00:00:00.020200323,NAC6,22050.3,64,,,,23,23,23,1,1,1,1,1,1,25,439,
U001,200707822,PUBLI co,2019-08-13 13:26:24.020200414,2020.0,1930716194.0,2020-03-30 00:00:00.000000000,1970-01-01 00:00:00.020200414,1970-01-01 00:00:00.020200330,NAA8,15380.15,64,,,,30,30,30,1,1,1,1,1,1,20,2194,
CA02,140104223,H Y LO in,2019-10-21 15:53:36.020200418,2020.0,2960624889.0,2020-04-01 00:00:00.000000000,1970-01-01 00:00:00.020200418,1970-01-01 00:00:00.020200408,CA10,56016.92599999999,64,,,,1,1,1,1,1,1,1,1,1,5,2883,
U001,200886415,COSTCO systems,2019-09-29 19:52:32.020200408,2020.0,1930673542.0,2020-03-24 00:00:00.000000000,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200324,NAA8,22168.8,64,,,,24,24,24,1,1,1,1,1,1,20,630,
U001,200762301,C&S WH us,2019-08-22 09:57:20.020200321,2020.0,1930605917.0,2020-03-06 00:00:00.000000000,1970-01-01 00:00:00.020200321,1970-01-01 00:00:00.020200306,NAC6,3946.13,64,,,,6,6,6,1,1,1,1,1,1,25,446,
U001,200726979,BJ'S  co,2019-08-28 08:17:04.020200415,2020.0,1930724352.0,2020-03-31 00:00:00.000000000,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200331,NAA8,162.65,64,,,,31,31,31,1,1,1,1,1,1,20,319,
U001,200749225,SUPER  foundation,2019-08-26 04:58:40.020200410,2020.0,1930708718.0,2020-03-26 00:00:00.000000000,1970-01-01 00:00:00.020200410,1970-01-01 00:00:00.020200326,NAA8,22280.58,64,,,,26,26,26,1,1,1,1,1,1,20,2644,
U001,100043936,PAPA JO foundation,2020-03-18 08:34:08.020200514,2020.0,1930856581.0,2020-05-04 00:00:00.000000000,1970-01-01 00:00:00.020200514,1970-01-01 00:00:00.020200504,NA10,17232.81,64,,,,4,4,4,1,1,1,1,1,1,10,2883,
U001,200793830,M co,2019-09-10 20:20:16.020200516,2020.0,1930645776.0,2020-03-12 00:00:00.000000000,1970-01-01 00:00:00.020200516,1970-01-01 00:00:00.020200312,NAGD,10258.1,64,,,,12,12,12,1,1,1,1,1,1,31,1684,
CA02,140104409,LOB foundation,2019-07-12 06:51:44.020200407,2020.0,2960624827.0,2020-03-28 00:00:00.000000000,1970-01-01 00:00:00.020200407,1970-01-01 00:00:00.020200328,CA10,94470.50899999999,64,,,,28,28,28,1,1,1,1,1,1,5,1640,
U001,100053505,CW R corp,2020-03-03 01:38:08.020200316,2020.0,1930599040.0,2020-03-06 00:00:00.000000000,1970-01-01 00:00:00.020200316,1970-01-01 00:00:00.020200306,NA10,47982.0,64,,,,6,6,6,1,1,1,1,1,1,10,2883,
U001,200769623,WAL-MAR trust,2019-07-12 01:18:56.020200317,2020.0,1930583383.0,2020-03-02 00:00:00.000000000,1970-01-01 00:00:00.020200317,1970-01-01 00:00:00.020200302,NAH4,1021.15,64,,,,2,2,2,1,1,1,1,1,1,32,2963,
U001,200769623,WAL-MAR corp,2019-07-13 21:11:28.020200316,2020.0,1930584729.0,2020-03-01 00:00:00.000000000,1970-01-01 00:00:00.020200316,1970-01-01 00:00:00.020200301,NAH4,267.3,64,,,,1,1,1,1,1,1,1,1,1,32,2957,
U001,200735528,ASSOCIA trust,2019-09-27 08:42:40.020200324,2020.0,1930618538.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAA8,10160.64,64,,,,9,9,9,1,1,1,1,1,1,20,182,
U001,200704045,RA corp,2019-09-30 05:00:48.020200519,2020.0,1930855671.0,2020-05-04 00:00:00.000000000,1970-01-01 00:00:00.020200519,1970-01-01 00:00:00.020200504,NAA8,23214.5,64,,,,4,4,4,1,1,1,1,1,1,20,2234,
U001,200705742,DOT systems,2019-10-20 15:57:52.020200520,2020.0,1930861230.0,2020-05-05 00:00:00.000000000,1970-01-01 00:00:00.020200520,1970-01-01 00:00:00.020200505,NAA8,5890.39,64,,,,5,5,5,1,1,1,1,1,1,20,822,
U001,200974851,RESTA systems,2019-10-05 03:18:24.020200318,2020.0,1930595954.0,2020-03-03 00:00:00.000000000,1970-01-01 00:00:00.020200318,1970-01-01 00:00:00.020200303,NAA8,3678.43,64,,,,3,3,3,1,1,1,1,1,1,20,2301,
U001,200769623,WAL-MAR trust,2019-07-30 23:23:44.020200320,2020.0,1930597739.0,2020-03-05 00:00:00.000000000,1970-01-01 00:00:00.020200320,1970-01-01 00:00:00.020200305,NAH4,15319.07,64,,,,5,5,5,1,1,1,1,1,1,32,2963,
CA02,140104429,COSTCO co,2019-09-27 16:12:48.020200502,2020.0,2960629740.0,2020-04-22 00:00:00.000000000,1970-01-01 00:00:00.020200502,1970-01-01 00:00:00.020200422,CA10,29806.427,64,,,,22,22,22,1,1,1,1,1,1,5,624,
U001,200762301,C&S WH associates,2019-08-20 10:16:32.020200511,2020.0,1930610890.0,2020-03-07 00:00:00.000000000,1970-01-01 00:00:00.020200511,1970-01-01 00:00:00.020200307,NAGD,4473.21,64,,,,7,7,7,1,1,1,1,1,1,31,437,
U001,200769623,WAL-MAR foundation,2019-08-03 23:30:08.020200420,2020.0,1930742711.0,2020-04-05 00:00:00.000000000,1970-01-01 00:00:00.020200420,1970-01-01 00:00:00.020200405,NAH4,15527.75,64,,,,5,5,5,1,1,1,1,1,1,32,2959,
U001,200769623,WAL-MAR in,2019-08-03 06:51:44.020200409,2020.0,1930700148.0,2020-03-25 00:00:00.000000000,1970-01-01 00:00:00.020200409,1970-01-01 00:00:00.020200325,NAH4,10582.1,64,,,,25,25,25,1,1,1,1,1,1,32,2960,
U001,200794332,COST corporation,2019-09-17 14:28:16.020200325,2020.0,1930611076.0,2020-03-10 00:00:00.000000000,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200310,NAAX,83513.9,64,,,,10,10,10,1,1,1,1,1,1,22,615,
U001,200769623,WAL-MAR llc,2019-08-16 11:20:32.020200321,2020.0,1930610089.0,2020-03-06 00:00:00.000000000,1970-01-01 00:00:00.020200321,1970-01-01 00:00:00.020200306,NAH4,56844.03,64,,,,6,6,6,1,1,1,1,1,1,32,2961,
U001,200786288,FAMILY corp,2019-08-27 10:48:32.020200428,2020.0,1930780367.0,2020-04-13 00:00:00.000000000,1970-01-01 00:00:00.020200428,1970-01-01 00:00:00.020200413,NAC6,65952.41,64,,,,13,13,13,1,1,1,1,1,1,25,889,
U001,200704045,RA us,2019-07-20 07:32:16.020200416,2020.0,1930729719.0,2020-04-01 00:00:00.000000000,1970-01-01 00:00:00.020200416,1970-01-01 00:00:00.020200401,NAA8,73213.4,64,,,,1,1,1,1,1,1,1,1,1,20,2241,
U001,200769623,WAL-MAR co,2019-07-25 22:13:20.020200328,2020.0,1930646296.0,2020-03-13 00:00:00.000000000,1970-01-01 00:00:00.020200328,1970-01-01 00:00:00.020200313,NAH4,48311.18,64,,,,13,13,13,1,1,1,1,1,1,32,2956,
U001,200769623,WAL-MAR trust,2019-07-10 02:57:04.020200316,2020.0,1930585623.0,2020-03-01 00:00:00.000000000,1970-01-01 00:00:00.020200316,1970-01-01 00:00:00.020200301,NAH4,56935.73,64,,,,1,1,1,1,1,1,1,1,1,32,2963,
U001,200148860,DOLLA trust,2019-10-17 00:42:40.020200427,2020.0,1930778023.0,2020-04-12 00:00:00.000000000,1970-01-01 00:00:00.020200427,1970-01-01 00:00:00.020200412,NAA8,38234.93,64,,,,12,12,12,1,1,1,1,1,1,20,794,
U001,200747369,SCHNU trust,2019-08-30 10:50:40.020200415,2020.0,1930723906.0,2020-03-31 00:00:00.000000000,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200331,NAA8,104157.22,64,,,,31,31,31,1,1,1,1,1,1,20,2425,
U001,200769623,WAL-MAR systems,2019-07-08 18:08:00.020200517,2020.0,1930847913.0,2020-05-02 00:00:00.000000000,1970-01-01 00:00:00.020200517,1970-01-01 00:00:00.020200502,NAH4,9349.95,64,,,,2,2,2,1,1,1,1,1,1,32,2962,
U001,200739534,OK associates,2019-09-17 18:03:44.020200402,2020.0,1930666805.0,2020-03-18 00:00:00.000000000,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200318,NAA8,54729.46,64,,,,18,18,18,1,1,1,1,1,1,20,1997,
U001,200714710,SYSCO  us,2019-09-08 04:16:00.020200520,2020.0,1930843878.0,2020-04-30 00:00:00.000000000,1970-01-01 00:00:00.020200520,1970-01-01 00:00:00.020200430,NAD1,42961.84,64,,,,30,30,30,1,1,1,1,1,1,27,2702,
U001,200719839,ASSOCI foundation,2019-09-03 15:13:04.020200512,2020.0,1930830609.0,2020-04-27 00:00:00.000000000,1970-01-01 00:00:00.020200512,1970-01-01 00:00:00.020200427,NAA8,916.34,64,,,,27,27,27,1,1,1,1,1,1,20,168,
U001,200230690,DECA systems,2019-08-28 09:50:56.020200408,2020.0,1930669388.0,2020-03-20 00:00:00.000000000,1970-01-01 00:00:00.020200408,1970-01-01 00:00:00.020200316,NAM4,33.24,64,,,,20,20,20,1,1,1,1,1,1,36,717,
U001,200772670,ASSOCIAT llc,2019-08-23 01:04:00.020200522,2020.0,1930876176.0,2020-05-07 00:00:00.000000000,1970-01-01 00:00:00.020200522,1970-01-01 00:00:00.020200507,NAU5,88450.96,64,,,,7,7,7,1,1,1,1,1,1,46,191,
U001,200769623,WAL-MAR corporation,2019-08-01 07:49:20.020200407,2020.0,1930684505.0,2020-03-23 00:00:00.000000000,1970-01-01 00:00:00.020200407,1970-01-01 00:00:00.020200323,NAH4,33777.74,64,,,,23,23,23,1,1,1,1,1,1,32,2958,
CA02,140104423,METRO  corp,2019-11-13 08:34:08.020200422,2020.0,2960627158.0,2020-04-11 00:00:00.000000000,1970-01-01 00:00:00.020200422,1970-01-01 00:00:00.020200412,CA10,28593.502,64,,,,11,11,11,1,1,1,1,1,1,5,1855,
U001,200769623,WAL-MAR llc,2019-08-15 11:39:44.020200319,2020.0,1930596158.0,2020-03-04 00:00:00.000000000,1970-01-01 00:00:00.020200319,1970-01-01 00:00:00.020200304,NAH4,16097.61,64,,,,4,4,4,1,1,1,1,1,1,32,2961,
U001,100031704,DELHAIZE corporation,2019-09-21 00:29:52.020200507,2020.0,1930815780.0,2020-04-22 00:00:00.000000000,1970-01-01 00:00:00.020200507,1970-01-01 00:00:00.020200422,NAA8,75654.67,64,,,,22,22,22,1,1,1,1,1,1,20,727,
U001,200936373,SUPE foundation,2019-09-05 20:16:00.020200508,2020.0,1930801898.0,2020-04-23 00:00:00.000000000,1970-01-01 00:00:00.020200508,1970-01-01 00:00:00.020200423,NAA8,50463.25,64,,,,23,23,23,1,1,1,1,1,1,20,2633,
U001,200149567,RESER co,2019-10-29 21:02:56.020200423,2020.0,1930623827.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200423,1970-01-01 00:00:00.020200309,NABG,67643.1,64,,,,9,9,9,1,1,1,1,1,1,24,2883,
U001,200762301,C&S WH us,2019-08-26 09:14:40.020200515,2020.0,1930846960.0,2020-04-30 00:00:00.000000000,1970-01-01 00:00:00.020200515,1970-01-01 00:00:00.020200430,NAC6,48837.6,64,,,,30,30,30,1,1,1,1,1,1,25,446,
U001,200769623,WAL-MAR corp,2019-07-25 03:58:56.020200518,2020.0,1930846524.0,2020-05-03 00:00:00.000000000,1970-01-01 00:00:00.020200518,1970-01-01 00:00:00.020200503,NAH4,21690.18,64,,,,3,3,3,1,1,1,1,1,1,32,2957,
U001,200761734,H E BUT co,2019-08-22 04:11:44.020200416,2020.0,1930726884.0,2020-04-01 00:00:00.000000000,1970-01-01 00:00:00.020200416,1970-01-01 00:00:00.020200401,NAA8,21617.07,64,,,,1,1,1,1,1,1,1,1,1,20,1153,
U001,200769623,WAL-MAR llc,2019-08-16 04:07:28.020200405,2020.0,1930676052.0,2020-03-21 00:00:00.000000000,1970-01-01 00:00:00.020200405,1970-01-01 00:00:00.020200321,NAH4,38992.25,64,,,,21,21,21,1,1,1,1,1,1,32,2961,
U001,200759878,SA foundation,2019-09-13 19:12:00.020200519,2020.0,1930855552.0,2020-05-04 00:00:00.000000000,1970-01-01 00:00:00.020200519,1970-01-01 00:00:00.020200504,NAH4,28149.14,64,,,,4,4,4,1,1,1,1,1,1,32,2369,
U001,200762301,C&S WH us,2019-08-18 07:53:36.020200420,2020.0,1930751603.0,2020-04-05 00:00:00.000000000,1970-01-01 00:00:00.020200420,1970-01-01 00:00:00.020200405,NAC6,72921.06,64,,,,5,5,5,1,1,1,1,1,1,25,446,
U001,200769623,WAL-MAR associates,2019-07-23 20:22:24.020200413,2020.0,1930716703.0,2020-03-29 00:00:00.000000000,1970-01-01 00:00:00.020200413,1970-01-01 00:00:00.020200329,NAH4,10257.8,64,,,,29,29,29,1,1,1,1,1,1,32,2955,
U001,200772595,SAFEW in,2019-09-09 15:08:48.020200515,2020.0,1930626271.0,2020-03-11 00:00:00.000000000,1970-01-01 00:00:00.020200515,1970-01-01 00:00:00.020200311,NAGD,5369.12,64,,,,11,11,11,1,1,1,1,1,1,31,2383,
U001,200769623,WAL-MAR trust,2019-07-29 20:48:00.020200319,2020.0,1930595952.0,2020-03-04 00:00:00.000000000,1970-01-01 00:00:00.020200319,1970-01-01 00:00:00.020200304,NAH4,7162.27,64,,,,4,4,4,1,1,1,1,1,1,32,2963,
U001,200803720,DEC systems,2019-09-07 14:51:44.020200311,2020.0,1930617941.0,2020-03-07 00:00:00.000000000,1970-01-01 00:00:00.020200311,1970-01-01 00:00:00.020200301,NAM2,9238.62,64,,,,7,7,7,1,1,1,1,1,1,34,706,
U001,200434439,BAUGH SU trust,2019-10-16 05:43:28.020200519,2020.0,1930855916.0,2020-05-04 00:00:00.000000000,1970-01-01 00:00:00.020200519,1970-01-01 00:00:00.020200504,NAA8,53844.45,64,,,,4,4,4,1,1,1,1,1,1,20,263,
U001,200794332,COST ,2019-09-04 07:02:24.020200430,2020.0,1930785084.0,2020-04-15 00:00:00.000000000,1970-01-01 00:00:00.020200430,1970-01-01 00:00:00.020200415,NAAX,14772.55,64,,,,15,15,15,1,1,1,1,1,1,22,611,
U001,200769623,WAL-MAR associates,2019-07-23 04:33:04.020200413,2020.0,1930718550.0,2020-03-29 00:00:00.000000000,1970-01-01 00:00:00.020200413,1970-01-01 00:00:00.020200329,NAH4,44042.08,64,,,,29,29,29,1,1,1,1,1,1,32,2955,
U001,200769623,WAL-MAR foundation,2019-08-04 00:59:44.020200327,2020.0,1930645804.0,2020-03-12 00:00:00.000000000,1970-01-01 00:00:00.020200327,1970-01-01 00:00:00.020200312,NAH4,23663.52,64,,,,12,12,12,1,1,1,1,1,1,32,2959,
U001,200437182,FOOD  co,2019-10-21 05:05:04.020200402,2020.0,1930667034.0,2020-03-18 00:00:00.000000000,1970-01-01 00:00:00.020200402,1970-01-01 00:00:00.020200318,NAA8,50569.42,64,,,,18,18,18,1,1,1,1,1,1,20,2883,
U001,200769623,WAL-MAR corporation,2019-08-04 17:55:12.020200423,2020.0,1930759820.0,2020-04-08 00:00:00.000000000,1970-01-01 00:00:00.020200423,1970-01-01 00:00:00.020200408,NAH4,2036.77,64,,,,8,8,8,1,1,1,1,1,1,32,2958,
U001,200769623,WAL-MAR in,2019-08-02 20:54:24.020200325,2020.0,1930622840.0,2020-03-10 00:00:00.000000000,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200310,NAH4,22976.97,64,,,,10,10,10,1,1,1,1,1,1,32,2960,
U001,200793088,DEMOU us,2019-09-22 22:17:36.020200514,2020.0,1930829753.0,2020-04-29 00:00:00.000000000,1970-01-01 00:00:00.020200514,1970-01-01 00:00:00.020200429,NAA8,46469.53,64,,,,29,29,29,1,1,1,1,1,1,20,744,
U001,200769623,WAL-MAR in,2019-08-03 22:56:00.020200519,2020.0,1930854452.0,2020-05-04 00:00:00.000000000,1970-01-01 00:00:00.020200519,1970-01-01 00:00:00.020200504,NAH4,50102.02,64,,,,4,4,4,1,1,1,1,1,1,32,2960,
U001,200416837,DEC foundation,2019-09-03 04:35:12.020200423,2020.0,1930823331.0,2020-04-24 00:00:00.000000000,1970-01-01 00:00:00.020200423,1970-01-01 00:00:00.020200416,NAM1,2715.67,64,,,,24,24,24,1,1,1,1,1,1,33,703,
U001,200769623,WAL-MAR trust,2019-07-09 17:59:28.020200516,2020.0,1930842467.0,2020-05-01 00:00:00.000000000,1970-01-01 00:00:00.020200516,1970-01-01 00:00:00.020200501,NAH4,28899.98,64,,,,1,1,1,1,1,1,1,1,1,32,2963,
U001,200759878,SA co,2019-08-26 01:57:20.020200415,2020.0,1930724541.0,2020-03-31 00:00:00.000000000,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200331,NAH4,45866.33,64,,,,31,31,31,1,1,1,1,1,1,32,2366,
U001,100043901,DAVI associates,2020-02-10 04:33:04.020200418,2020.0,1930723966.0,2020-04-03 00:00:00.000000000,1970-01-01 00:00:00.020200418,1970-01-01 00:00:00.020200403,NAA8,12387.09,64,,,,3,3,3,1,1,1,1,1,1,20,2883,
U001,200769623,WAL-MAR foundation,2019-08-07 18:14:24.020200511,2020.0,1930827068.0,2020-04-26 00:00:00.000000000,1970-01-01 00:00:00.020200511,1970-01-01 00:00:00.020200426,NAH4,2691.8,64,,,,26,26,26,1,1,1,1,1,1,32,2959,
U001,200769623,WAL-MAR foundation,2019-08-04 03:50:24.020200324,2020.0,1930620340.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAH4,37129.95,64,,,,9,9,9,1,1,1,1,1,1,32,2959,
U001,200769623,WAL-MAR ,2019-07-26 18:16:32.020200411,2020.0,1930710728.0,2020-03-27 00:00:00.000000000,1970-01-01 00:00:00.020200411,1970-01-01 00:00:00.020200327,NAH4,16342.71,64,,,,27,27,27,1,1,1,1,1,1,32,2954,
U001,200769623,WAL-MAR systems,2019-07-31 14:13:20.020200513,2020.0,1930829000.0,2020-04-28 00:00:00.000000000,1970-01-01 00:00:00.020200513,1970-01-01 00:00:00.020200428,NAH4,78871.74,64,,,,28,28,28,1,1,1,1,1,1,32,2962,
U001,200726979,BJ'S  co,2019-10-01 13:49:52.020200318,2020.0,1930586377.0,2020-03-03 00:00:00.000000000,1970-01-01 00:00:00.020200318,1970-01-01 00:00:00.020200303,NAA8,35.76,64,,,,3,3,3,1,1,1,1,1,1,20,319,
U001,200793000,US  ,2019-08-22 17:59:28.020200325,2020.0,1930629890.0,2020-03-10 00:00:00.000000000,1970-01-01 00:00:00.020200325,1970-01-01 00:00:00.020200310,NAA8,41974.14,64,,,,10,10,10,1,1,1,1,1,1,20,2867,
U001,200353024,DECA associates,2019-10-18 19:01:20.020200511,2020.0,1930876902.0,2020-05-07 00:00:00.000000000,1970-01-01 00:00:00.020200511,1970-01-01 00:00:00.020200501,NAM2,9141.76,64,,,,7,7,7,1,1,1,1,1,1,34,710,
U001,200744019,TARG trust,2019-08-31 11:31:12.020200425,2020.0,1930768093.0,2020-04-10 00:00:00.000000000,1970-01-01 00:00:00.020200425,1970-01-01 00:00:00.020200410,NAA8,29684.74,64,,,,10,10,10,1,1,1,1,1,1,20,2769,
U001,200769623,WAL-MAR corporation,2019-07-31 19:16:16.020200519,2020.0,1930853606.0,2020-05-04 00:00:00.000000000,1970-01-01 00:00:00.020200519,1970-01-01 00:00:00.020200504,NAH4,12818.04,64,,,,4,4,4,1,1,1,1,1,1,32,2958,
U001,200726979,BJ'S  systems,2019-09-04 19:16:16.020200502,2020.0,1930794757.0,2020-04-17 00:00:00.000000000,1970-01-01 00:00:00.020200502,1970-01-01 00:00:00.020200417,NAA8,165.9,64,,,,17,17,17,1,1,1,1,1,1,20,325,
U001,100031704,DELHAIZE us,2019-09-14 18:35:44.020200508,2020.0,1930821403.0,2020-04-23 00:00:00.000000000,1970-01-01 00:00:00.020200508,1970-01-01 00:00:00.020200423,NAA8,91351.96,64,,,,23,23,23,1,1,1,1,1,1,20,733,
U001,200712105,WALG systems,2019-09-04 15:42:56.020200519,2020.0,1930857156.0,2020-05-04 00:00:00.000000000,1970-01-01 00:00:00.020200519,1970-01-01 00:00:00.020200504,NAA8,80281.5,64,,,,4,4,4,1,1,1,1,1,1,20,2973,
U001,200418007,AM co,2019-10-11 00:27:44.020200324,2020.0,1930622128.0,2020-03-09 00:00:00.000000000,1970-01-01 00:00:00.020200324,1970-01-01 00:00:00.020200309,NAA8,42185.38,64,,,,9,9,9,1,1,1,1,1,1,20,93,
U001,200048886,SHERWO trust,2019-12-07 21:32:48.020200514,2020.0,1930838517.0,2020-04-29 00:00:00.000000000,1970-01-01 00:00:00.020200514,1970-01-01 00:00:00.020200429,NAA8,54984.63,64,,,,29,29,29,1,1,1,1,1,1,20,2883,
CA02,140104440,SO corporation,2019-08-09 07:06:40.020200323,2020.0,2960620053.0,2020-03-13 00:00:00.000000000,1970-01-01 00:00:00.020200323,1970-01-01 00:00:00.020200313,CA10,68393.549,64,,,,13,13,13,1,1,1,1,1,1,5,2536,
U001,200148860,DOLLA corp,2019-10-23 19:12:00.020200520,2020.0,1930855850.0,2020-05-05 00:00:00.000000000,1970-01-01 00:00:00.020200520,1970-01-01 00:00:00.020200505,NAA8,50135.92,64,,,,5,5,5,1,1,1,1,1,1,20,788,
U001,200974851,RESTA trust,2019-10-04 13:00:48.020200318,2020.0,1930594724.0,2020-03-03 00:00:00.000000000,1970-01-01 00:00:00.020200318,1970-01-01 00:00:00.020200303,NAA8,2318.44,64,,,,3,3,3,1,1,1,1,1,1,20,2302,
U001,200881076,ALBERT foundation,2019-09-20 15:21:36.020200424,2020.0,1930772770.0,2020-04-09 00:00:00.000000000,1970-01-01 00:00:00.020200424,1970-01-01 00:00:00.020200409,NAA8,8177.5,64,,,,9,9,9,1,1,1,1,1,1,20,77,
U001,200704858,WAKE ,2019-08-23 04:41:36.020200430,2020.0,1930785098.0,2020-04-15 00:00:00.000000000,1970-01-01 00:00:00.020200430,1970-01-01 00:00:00.020200415,NAA8,64915.2,64,,,,15,15,15,1,1,1,1,1,1,20,2923,
U002,200501669,WAL MA corporation,2019-10-22 03:03:28.020200404,2020.0,1990571232.0,2020-02-29 00:00:00.000000000,1970-01-01 00:00:00.020200404,1970-01-01 00:00:00.020200229,NAG2,21552.0,64,,,,29,29,29,1,1,1,1,1,1,30,2938,
U001,200762301,C&S WH corp,2019-07-28 12:45:52.020200316,2020.0,1930585552.0,2020-03-01 00:00:00.000000000,1970-01-01 00:00:00.020200316,1970-01-01 00:00:00.020200301,NAC6,144510.42,64,,,,1,1,1,1,1,1,1,1,1,25,439,
U001,200769623,WAL-MAR co,2019-07-26 16:55:28.020200410,2020.0,1930710052.0,2020-03-26 00:00:00.000000000,1970-01-01 00:00:00.020200410,1970-01-01 00:00:00.020200326,NAH4,51034.09,64,,,,26,26,26,1,1,1,1,1,1,32,2956,
CA02,140104285,BUY- corp,2019-09-21 22:49:36.020200415,2020.0,2960624661.0,2020-03-28 00:00:00.000000000,1970-01-01 00:00:00.020200415,1970-01-01 00:00:00.020200405,CA10,66368.44900000001,64,,,,28,28,28,1,1,1,1,1,1,5,401,
U001,200704858,WAKE in,2019-08-12 08:10:40.020200509,2020.0,1930817795.0,2020-04-24 00:00:00.000000000,1970-01-01 00:00:00.020200509,1970-01-01 00:00:00.020200424,NAA8,136902.91,64,,,,24,24,24,1,1,1,1,1,1,20,2929,
U001,200762301,C&S WH trust,2019-07-27 10:37:52.020200417,2020.0,1930731779.0,2020-04-02 00:00:00.000000000,1970-01-01 00:00:00.020200417,1970-01-01 00:00:00.020200402,NAC6,74565.39,64,,,,2,2,2,1,1,1,1,1,1,25,445,
